ad_id,text,text_detected_entities,text_start,text_end,field,CAND,TONE,CAND_name,chunk1,chunk2
CR06279847330464137217,Congressman $T$,WMPID952,12,26,ad_title,1023,1,Salud Carbajal,Congressman ,""
CR06319210396494331905,$T$ for Congress 2022 - Alek Skarlatos for Congress,WMPID560,0,9,ad_title,23,1,Alek Skarlatos,"", for Congress 2022 - Alek Skarlatos for Congress
CR06369659013633671169,Dr. $T$ for Congress - Kermit Jones for California,WMPID2951,4,16,ad_title,661,1,Kermit Jones,Dr. , for Congress - Kermit Jones for California
CR06479772285656891393,$T$ for Congress - Fighting for the Valley,WMPID1054,0,11,ad_title,616,1,Josh Harder,"", for Congress - Fighting for the Valley
CR06536423316607991809,$T$ for Congress - Donate $10 or $20.22 Today,WMPID1006,0,10,ad_title,554,1,Jim Jordan,"", for Congress - Donate $10 or $20.22 Today
CR06582201689388875777,Socialist $T$,WMPID1072,10,20,ad_title,853,-1,Mike Levin,Socialist ,""
CR06601404591248506881,$T$ For Congress - Defend The Majority,WMPID807,0,10,ad_title,245,1,Dan Kildee,"", For Congress - Defend The Majority
CR06628170277681364993,Re-Elect $T$ for MO-01 - A True Progressive Champion,WMPID1159,9,18,ad_title,230,1,Cori Bush,Re-Elect , for MO-01 - A True Progressive Champion
CR06678550037905014785,Help to Defeat $T$,WMPID1158,15,27,ad_title,930,-1,Pete Stauber,Help to Defeat ,""
CR06768913057436401665,$T$ for Congress - Getting Your Costs Down,WMPID1054,0,11,ad_title,616,1,Josh Harder,"", for Congress - Getting Your Costs Down
CR06815820216342151169,$T$ For Congress - Dist. 6 Republican Candidate,WMPID2170,0,13,ad_title,844,1,Mike Erickson,"", For Congress - Dist. 6 Republican Candidate
CR06860741794687090689,Republican $T$,WMPID650,11,24,ad_title,1004,1,Ronny Jackson,Republican ,""
CR06931784814370488321,Vote $T$ for CA-38,WMPID782,5,18,ad_title,708,1,Linda Sanchez,Vote , for CA-38
CR07044303680396328961,Call Senator $T$,WMPID1302,13,23,ad_title,1337,-1,Mark Kelly,Call Senator ,""
CR07101641768675835905,Fight $T$ Inflation,WMPID1289,6,17,ad_title,1437,-1,Joe Biden,Fight , Inflation
CR07253292528412131329,$T$ for Congress,WMPID973,0,13,ad_title,327,1,Drew Ferguson,"", for Congress
CR07428943290520567809,$T$,WMPID1505,0,10,ad_title,1418,1,Todd Young,"",""
CR07499707858884231169,$T$ for Congress,WMPID1117,0,16,ad_title,694,1,Lauren A Underwood,"", for Congress
CR07548593245366779905,$T$ Gets Things Done,WMPID237,0,11,ad_title,379,1,Frank J. Mrvan,"", Gets Things Done
CR07563791244841713665,$T$ TX-34 - Republican Latina,WMPID1665,0,12,ad_title,805,1,Mayra Nohemi Flores,"", TX-34 - Republican Latina
CR07645784575704039425,$T$ for Congress,WMPID2130,0,11,ad_title,1035,1,Scott Baugh,"", for Congress
CR07711551382683123713,Representative $T$ - A champion for Ohio jobs,WMPID831,15,27,ad_title,743,1,Marcy Kaptur,Representative , - A champion for Ohio jobs
CR07715148160095485953,$T$ For Senate - Student Loan Forgiveness Now,WMPID1330,0,7,ad_title,1377,1,Raphael Warnock,"", For Senate - Student Loan Forgiveness Now
CR07730763630391590913,Corporate CEO $T$,WMPID571,14,27,ad_title,711,-1,Lisa Scheller,Corporate CEO ,""
CR07737560742555025409,$T$ for U.S. Senate - Donate to support our movement,WMPID2244,0,14,ad_title,1222,1,Charles Booker,"", for U.S. Senate - Donate to support our movement
CR07779775460711333889,$T$ for Congress,WMPID950,0,14,ad_title,668,1,Kevin McCarthy,"", for Congress
CR07874267215124496385,Watch $T$,WMPID2065,6,20,ad_title,1295,-1,John Karl Fetterman,Watch ,""
CR07911012000371572737,Donate to Dr. $T$ - Keep Washington's 8th Blue,WMPID1280,14,25,ad_title,672,1,Kim Schrier,Donate to Dr. , - Keep Washington's 8th Blue
CR07925985218438103041,$T$: Too Extreme for MI - Total Abortion Ban,WMPID347,0,10,ad_title,922,-1,Paul Junge,"",: Too Extreme for MI - Total Abortion Ban
CR08067464602264272897,$T$ for Congress,WMPID4716,0,8,ad_title,449,1,Hung Cao,"", for Congress
CR08095686042092306433,$T$: Votes with Pelosi,WMPID1223,0,10,ad_title,1085,-1,Susan Wild,"",: Votes with Pelosi
CR08095686042092306433,Susan Wild: Votes with $T$,WMPID1052,23,29,ad_title,875,-1,Nancy Pelosi,Susan Wild: Votes with ,""
CR08107892270428061697,$T$ for Congress,WMPID2653,0,11,ad_title,1015,1,Russell Fry,"", for Congress
CR08124244550953730049,$T$ for IA-01 - Donate to Christina Bohannan,WMPID3752,0,18,ad_title,192,1,Christina Bohannan,"", for IA-01 - Donate to Christina Bohannan
CR08124244550953730049,Christina Bohannan for IA-01 - Donate to $T$,WMPID3752,41,59,ad_title,192,1,Christina Bohannan,Christina Bohannan for IA-01 - Donate to ,""
CR08205242205317627905,$T$,WMPID1269,0,18,ad_title,5,1,Abigail Spanberger,"",""
CR08363872664867045377,Support $T$ Now - Patty Murray for U.S. Senate,WMPID1469,8,20,ad_title,1369,1,Patty Murray,Support , Now - Patty Murray for U.S. Senate
CR08440867272272117761,$T$: Wrong for VA,WMPID3408,0,10,ad_title,1186,-1,Yesli Vega,"",: Wrong for VA
CR08472200673604141057,Congresswoman $T$,WMPID1223,14,24,ad_title,1085,0,Susan Wild,Congresswoman ,""
CR08488142080378404865,$T$ for Congress 2022 - Please Make a Donation Today,WMPID3178,0,12,ad_title,78,1,April Becker,"", for Congress 2022 - Please Make a Donation Today
CR08542879411341361153,$T$: Fighting for Us,WMPID1048,0,12,ad_title,416,1,Greg Stanton,"",: Fighting for Us
CR08571990905832079361,$T$: The Wrong Choice,WMPID1659,0,7,ad_title,605,-1,Joseph Alfonso,"",: The Wrong Choice
CR08601478983055310849,$T$ Abortion Ban,WMPID2001,0,16,ad_title,768,-1,Mark Robertson,"", Abortion Ban
CR08675262810348847105,$T$ For Congress,WMPID3359,0,17,ad_title,807,1,Melanie Stansbury,"", For Congress
CR08894952380404072449,$T$ for U.S. Senate - Donate Now,WMPID4650,0,14,ad_title,1330,1,Mandela Barnes,"", for U.S. Senate - Donate Now
CR08963496416315965441,Congresswoman $T$ - Colorado's 3rd District,WMPID96,14,28,ad_title,695,1,Lauren Boebert,Congresswoman , - Colorado's 3rd District
CR09003349452215287809,Donate to $T$ for Congress - Send in the Marine,WMPID363,10,17,ad_title,1152,1,Tyler Kistner,Donate to , for Congress - Send in the Marine
CR09115564646873432065,Keep Alaska Independent - $T$,WMPID1471,26,40,ad_title,1326,1,Lisa Murkowski,Keep Alaska Independent - ,""
CR09161434966314188801,Call Sen. $T$ Today,WMPID1330,10,17,ad_title,1377,-1,Raphael Warnock,Call Sen. , Today
CR09266082978352594945,Congressman $T$,WMPID791,12,26,ad_title,1031,1,Sanford Bishop,Congressman ,""
CR09361530139650818049,$T$ for NY-03,WMPID2781,0,16,ad_title,995,1,Robert Zimmerman,"", for NY-03
CR09504740979412828161,Donate to $T$,WMPID4650,10,24,ad_title,1330,1,Mandela Barnes,Donate to ,""
CR09585983412552859649,Donate to $T$,WMPID1182,10,24,ad_title,862,1,Mikie Sherrill,Donate to ,""
CR09646427346302926849,"Poll: Demings: 45, $T$: 46 - Val Demings for Senate",WMPID1321,19,24,ad_title,1333,-1,Marco Rubio,"Poll: Demings: 45, ",: 46 - Val Demings for Senate
CR09698593125726945281,Congresswoman $T$,WMPID1057,14,24,ad_title,66,1,Anna Eshoo,Congresswoman ,""
CR09749596171604590593,Support Dr. Oz for Senate - Dr. $T$ for US Senate,WMPID1790,32,34,ad_title,1346,1,Mehmet Oz,Support Dr. Oz for Senate - Dr. , for US Senate
CR09804315017028304897,$T$ Has Made It Worse,WMPID827,0,7,ad_title,1050,-1,Sean Patrick Maloney,"", Has Made It Worse
CR09815044051492143105,$T$,WMPID1196,0,10,ad_title,926,-1,Paul Tonko,"",""
CR09869808595367886849,$T$ for Congress - Become a Donor Now,WMPID70,0,11,ad_title,9,1,Adam Schiff,"", for Congress - Become a Donor Now
CR09872348398508572673,$T$ for Congress,WMPID2153,0,12,ad_title,352,1,Emilia Sykes,"", for Congress
CR09876908073228959745,Considering $T$?,WMPID4643,12,26,ad_title,43,0,Andrea Salinas,Considering ,?
CR10020272294863044609,$T$ for Congress,WMPID875,0,12,ad_title,898,1,Norma Torres,"", for Congress
CR10112828633933414401,$T$ for Congress - God | Family | Country,WMPID1665,0,12,ad_title,805,1,Mayra Nohemi Flores,"", for Congress - God | Family | Country
CR10271356014267727873,Senate Majority Leader $T$,WMPID1547,23,30,ad_title,1223,1,Charles Schumer,Senate Majority Leader ,""
CR10297472713962291201,$T$ for Congress - Join Lauren Underwood's Team,WMPID1117,0,16,ad_title,694,1,Lauren A Underwood,"", for Congress - Join Lauren Underwood's Team
CR10297472713962291201,Lauren Underwood for Congress - Join $T$ Team,WMPID1117,37,55,ad_title,694,1,Lauren A Underwood,Lauren Underwood for Congress - Join , Team
CR10347293922279030785,$T$ for Congress - Improving job opportunities,WMPID1170,0,13,ad_title,644,1,Kathy Manning,"", for Congress - Improving job opportunities
CR10377615223157686273,Congressman $T$,WMPID334,12,25,ad_title,107,1,Bill Huizenga,Congressman ,""
CR10413340623686860801,$T$ for Congress,WMPID1093,0,13,ad_title,745,1,Maria Salazar,"", for Congress
CR10561302728070397953,Join $T$,WMPID1000,5,20,ad_title,615,1,Josh Gottheimer,Join ,""
CR10612033576100691969,Vote for $T$,WMPID3752,9,27,ad_title,192,1,Christina Bohannan,Vote for ,""
CR10672878075680653313,Dr. $T$’s New Poll Numbers,WMPID1790,4,6,ad_title,1346,1,Mehmet Oz,Dr. ,’s New Poll Numbers
CR10716954541900693505,$T$,WMPID1269,0,18,ad_title,5,1,Abigail Spanberger,"",""
CR10798912688390930433,$T$ for Congress - Fighting for Working People,WMPID1069,0,12,ad_title,647,1,Katie Porter,"", for Congress - Fighting for Working People
CR10970917744819568641,Extremist $T$,WMPID4736,10,20,ad_title,583,-1,John Gibbs,Extremist ,""
CR10981109049377947649,Congresswoman $T$ - Colorado's 3rd District,WMPID96,14,28,ad_title,695,1,Lauren Boebert,Congresswoman , - Colorado's 3rd District
CR11003373129048260609,Vote For Democrat $T$,WMPID2926,18,30,ad_title,670,1,Kevin Mullin,Vote For Democrat ,""
CR11012229489051566081,$T$'s No. 1 ally needs you - Support Mullin for U.S. senate,WMPID1290,0,5,ad_title,1438,1,Donald Trump,"",'s No. 1 ally needs you - Support Mullin for U.S. senate
CR11020679510788931585,$T$ for U.S. Senate,WMPID1469,0,12,ad_title,1369,1,Patty Murray,"", for U.S. Senate
CR11060452076180996097,Dr. $T$ for Congress,WMPID780,4,13,ad_title,951,1,Raul Ruiz,Dr. , for Congress
CR11122665742615445505,$T$,WMPID347,0,10,ad_title,922,1,Paul Junge,"",""
CR11144461361612849153,$T$ for Congress,WMPID595,0,10,ad_title,874,1,Nancy Mace,"", for Congress
CR11287566098502778881,Where is $T$?,WMPID1149,9,23,ad_title,345,-1,Elissa Slotkin,Where is ,?
CR11341506420974551041,$T$ for Congress - Donate Today,WMPID560,0,14,ad_title,23,1,Alek Skarlatos,"", for Congress - Donate Today
CR11343002169105186817,$T$ for Congress,WMPID991,0,11,ad_title,61,1,Angie Craig,"", for Congress
CR11503039934818680833,$T$ Campaign Website - Donate Today,WMPID1281,0,11,ad_title,151,1,Bryan Steil,"", Campaign Website - Donate Today
CR11710540525126811649,Dr. $T$ for Congress - For Congress,WMPID3872,4,16,ad_title,81,1,Asif Mahmood,Dr. , for Congress - For Congress
CR11802382731394940929,Help Tiffany Save Washington - Donate to $T$,WMPID2158,41,55,ad_title,1413,1,Tiffany Smiley,Help Tiffany Save Washington - Donate to ,""
CR12063208604858056705,$T$,WMPID1246,0,15,ad_title,714,1,Lizzie Fletcher,"",""
CR12068733375909724161,$T$ is too extreme - Adkins could outlaw abortion,WMPID258,0,13,ad_title,34,-1,Amanda Adkins,"", is too extreme - Adkins could outlaw abortion
CR12108891113968893953,$T$,WMPID1270,0,15,ad_title,528,-1,Jennifer Wexton,"",""
CR12128755165914202113,$T$ is Out of Touch - Another Pelosi Far-Left Vote,WMPID2690,0,11,ad_title,6,-1,Adam Frisch,"", is Out of Touch - Another Pelosi Far-Left Vote
CR12177341485233995777,$T$,WMPID866,0,16,ad_title,285,-1,David Schweikert,"",""
CR12271690028257640449,$T$ For U.S. Senate,WMPID1357,0,9,ad_title,1376,1,Rand Paul,"", For U.S. Senate
CR12340176752125935617,$T$ for U.S. Senate - Please Donate $10 or More,WMPID1352,0,11,ad_title,1283,1,Jerry Moran,"", for U.S. Senate - Please Donate $10 or More
CR12353699095880138753,$T$ for Congress - Michigan Native,WMPID4736,0,10,ad_title,583,1,John Gibbs,"", for Congress - Michigan Native
CR12399255367312211969,$T$ fights for KS - Working across the aisle,WMPID1128,0,14,ad_title,1056,1,Sharice Davids,"", fights for KS - Working across the aisle
CR12453196583137181697,Learn About $T$,WMPID1330,12,27,ad_title,1377,-1,Raphael Warnock,Learn About ,""
CR12494111884707889153,$T$ Works For You,WMPID891,0,15,ad_title,641,1,Katherine Clark,"", Works For You
CR12650026756695130113,$T$ for Congress,WMPID209,0,13,ad_title,80,1,Ashley Hinson,"", for Congress
CR12680956293662375937,$T$: Fighting for MN,WMPID1158,0,12,ad_title,930,1,Pete Stauber,"",: Fighting for MN
CR12721697597517987841,Congresswoman Ashley Hinson - Donate to $T$,WMPID209,40,53,ad_title,80,1,Ashley Hinson,Congresswoman Ashley Hinson - Donate to ,""
CR12906933420961038337,$T$ for Congress,WMPID4736,0,10,ad_title,583,1,John Gibbs,"", for Congress
CR12972644633883443201,$T$ Works For Us,WMPID991,0,11,ad_title,61,1,Angie Craig,"", Works For Us
CR13153236669966581761,$T$ Gives Rioters a Pass - Will We Back the Blue?,WMPID1290,0,5,ad_title,1438,-1,Donald Trump,"", Gives Rioters a Pass - Will We Back the Blue?
CR13252343624437334017,$T$,WMPID2197,0,16,ad_title,859,1,Mike Van Someren,"",""
CR13299551431053803521,$T$: Serving NY,WMPID3480,0,14,ad_title,374,1,Francis Conole,"",: Serving NY
CR13318052844494913537,$T$ For Congress - Join Team Mizeur Today,WMPID4259,0,14,ad_title,438,1,Heather Renay Mizeur,"", For Congress - Join Team Mizeur Today
CR13661494647279583233,Donate to $T$,WMPID1182,10,24,ad_title,862,1,Mikie Sherrill,Donate to ,""
CR13663986827822891009,Representative $T$,WMPID1223,15,25,ad_title,1085,1,Susan Wild,Representative ,""
CR13767676271880306689,Congressman $T$,WMPID1131,12,25,ad_title,132,1,Brett Guthrie,Congressman ,""
CR13796336073250439169,$T$ on Abortion - The Truth from April,WMPID3178,0,12,ad_title,78,1,April Becker,"", on Abortion - The Truth from April
CR13826232687762866177,$T$ for Congress - Official Jeffries Campaign,WMPID822,0,15,ad_title,429,1,Hakeem Jeffries,"", for Congress - Official Jeffries Campaign
CR14010007672569462785,$T$ for Congress - Please Donate Today,WMPID271,0,9,ad_title,51,1,Andy Barr,"", for Congress - Please Donate Today
CR14111503384771035137,Re-Elect $T$,WMPID871,9,20,ad_title,1194,1,Zoe Lofgren,Re-Elect ,""
CR14219743776175292417,$T$ for Congress,WMPID1677,0,13,ad_title,927,1,Penny Ronning,"", for Congress
CR14221836971436670977,$T$ for U.S. Senate,WMPID1352,0,11,ad_title,1283,1,Jerry Moran,"", for U.S. Senate
CR14228397688600133633,Vote $T$ for Congress,WMPID1179,5,13,ad_title,54,1,Andy Kim,Vote , for Congress
CR14420716840827224065,Leftist $T$,WMPID1072,8,18,ad_title,853,-1,Mike Levin,Leftist ,""
CR14481840891238547457,$T$: Put Us In Danger,WMPID2153,0,12,ad_title,352,-1,Emilia Sykes,"",: Put Us In Danger
CR14537455288883085313,$T$: Making You Pay,WMPID1128,0,14,ad_title,1056,-1,Sharice Davids,"",: Making You Pay
CR14542721949580132353,$T$ for Congress,WMPID4731,0,12,ad_title,1181,1,Will Rollins,"", for Congress
CR14685049331749224449,$T$ for Congress - California's 40th District,WMPID1067,0,9,ad_title,1187,1,Young Kim,"", for Congress - California's 40th District
CR14703597749312421889,$T$ for U.S. Senate - Official Campaign Website,WMPID2987,0,11,ad_title,1197,1,Adam Laxalt,"", for U.S. Senate - Official Campaign Website
CR14727721378023211009,Tell Sen. $T$ To Act,WMPID1330,10,17,ad_title,1377,-1,Raphael Warnock,Tell Sen. , To Act
CR14739271747672997889,Donate To Defeat $T$,WMPID1052,17,29,ad_title,875,-1,Nancy Pelosi,Donate To Defeat ,""
CR14795991979137171457,$T$: Too Liberal for IA,WMPID2549,0,7,ad_title,1350,-1,Michael Franken,"",: Too Liberal for IA
CR14984710024624865281,$T$ for Congress - Please Make a Donation Today,WMPID3178,0,12,ad_title,78,1,April Becker,"", for Congress - Please Make a Donation Today
CR15044590733543604225,Vote $T$,WMPID4128,5,18,ad_title,209,1,Chuck Edwards,Vote ,""
CR15150969583042560001,$T$ for Congress - Donate to Jason Crow,WMPID1078,0,10,ad_title,500,1,Jason Crow,"", for Congress - Donate to Jason Crow
CR15150969583042560001,Jason Crow for Congress - Donate to $T$,WMPID1078,36,46,ad_title,500,1,Jason Crow,Jason Crow for Congress - Donate to ,""
CR15200008901152997377,$T$ Defends Taxpayers,WMPID4441,0,11,ad_title,1138,1,Tony Vargas,"", Defends Taxpayers
CR15299062804187709441,Can’t Trust $T$,WMPID571,12,25,ad_title,711,-1,Lisa Scheller,Can’t Trust ,""
CR15358403171860873217,Vote For $T$,WMPID1280,9,20,ad_title,672,1,Kim Schrier,Vote For ,""
CR15415960681429598209,$T$ for Congress - Put Aside Partisan Politics,WMPID945,0,14,ad_title,1133,1,Tom O'Halleran,"", for Congress - Put Aside Partisan Politics
CR15443156551786823681,Help Red Senate Elect Masters - Say No to $T$ in 2022,WMPID1302,42,52,ad_title,1337,-1,Mark Kelly,Help Red Senate Elect Masters - Say No to , in 2022
CR15443169196170543105,$T$ for Congress,WMPID872,0,9,ad_title,550,1,Jim Costa,"", for Congress
CR15662429406935121921,$T$ Helped Jan 6 Rioters - Called For Dropping Charges,WMPID781,0,7,ad_title,657,-1,Ken Calvert,"", Helped Jan 6 Rioters - Called For Dropping Charges
CR15785737643125374977,Congresswoman $T$,WMPID402,14,26,ad_title,298,1,Deborah Ross,Congresswoman ,""
CR15801097064651161601,$T$ for Congress - Official Campaign Website,WMPID3071,0,14,ad_title,1052,1,Seth Magaziner,"", for Congress - Official Campaign Website
CR16009372054742630401,$T$ for Congress,WMPID2153,0,12,ad_title,352,1,Emilia Sykes,"", for Congress
CR16116215447904321537,Contact Senator $T$,WMPID1514,16,22,ad_title,1334,-1,Margaret Hassan,Contact Senator ,""
CR16452619070601166849,$T$ for Congress - Keep Katie in Congress,WMPID1069,0,12,ad_title,647,1,Katie Porter,"", for Congress - Keep Katie in Congress
CR16573787932041674753,$T$,WMPID2076,0,13,ad_title,171,1,Catalina Lauf,"",""
CR16663487465025175553,$T$ for Congress,WMPID2537,0,10,ad_title,124,1,Brad Pfaff,"", for Congress
CR16734799590179471361,$T$,WMPID991,0,11,ad_title,61,-1,Angie Craig,"",""
CR16878115433301934081,"$T$: ""100% Pro-Life""",WMPID363,0,13,ad_title,1152,-1,Tyler Kistner,"",": ""100% Pro-Life"""
CR16980786248555692033,$T$ For NM,WMPID3359,0,17,ad_title,807,1,Melanie Stansbury,"", For NM
CR17215073965773422593,"$T$ Dangerous Agenda - No Abortions, No Exceptions",WMPID3408,0,12,ad_title,1186,-1,Yesli Vega,""," Dangerous Agenda - No Abortions, No Exceptions"
CR17253536806658375681,The truth about $T$,WMPID560,16,30,ad_title,23,-1,Alek Skarlatos,The truth about ,""
CR17258104452838064129,Where Does $T$ Live?,WMPID1790,11,20,ad_title,1346,-1,Mehmet Oz,Where Does , Live?
CR17402639654355730433,$T$ For Congress,WMPID571,0,8,ad_title,711,1,Lisa Scheller,"", For Congress
CR17411861327097364481,$T$ for AZ-03 - Progressive. Veteran. Fighter.,WMPID867,0,13,ad_title,1008,1,Ruben Gallego,"", for AZ-03 - Progressive. Veteran. Fighter.
CR17413355151082651649,$T$ for Senate - Join Team Herschel Today,WMPID4511,0,6,ad_title,1268,1,Herschel Walker,"", for Senate - Join Team Herschel Today
CR17500485743867330561,$T$ for Congress - Raised in NE Ohio,WMPID2153,0,12,ad_title,352,1,Emilia Sykes,"", for Congress - Raised in NE Ohio
CR17533437282718056449,$T$,WMPID1003,0,9,ad_title,1086,1,Susie Lee,"",""
CR17624443035515355137,$T$ for Congress,WMPID1147,0,12,ad_title,494,1,Jared Golden,"", for Congress
CR17634439863954571265,Representative $T$,WMPID1223,15,25,ad_title,1085,1,Susan Wild,Representative ,""
CR17721735520922370049,Reject Far-Left $T$,WMPID2065,16,30,ad_title,1295,-1,John Karl Fetterman,Reject Far-Left ,""
CR17721761428165099521,$T$ For Senate - Fighting For Colorado Families,WMPID1305,0,14,ad_title,1347,1,Michael Bennet,"", For Senate - Fighting For Colorado Families
CR17830590470607077377,$T$,WMPID2790,0,11,ad_title,544,1,Jevin Hodge,"",""
CR18210702635445518337,$T$: Making It Worse,WMPID3606,0,13,ad_title,360,-1,Eric Sorensen,"",: Making It Worse
CR18212022599154663425,"Beat $T$, Save Minneapolis - Cicely Davis for Congress",WMPID1157,5,9,ad_title,452,-1,Ilhan Omar,Beat ,", Save Minneapolis - Cicely Davis for Congress"
CR18254002227981058049,Tu voto Hoy le dice No a $T$,WMPID1290,25,30,ad_title,1438,-1,Donald Trump,Tu voto Hoy le dice No a ,""
CR18359942647218438145,$T$: Wrong For Indiana - Get The Facts On Frank Mrvan,WMPID237,0,11,ad_title,379,-1,Frank J. Mrvan,"",: Wrong For Indiana - Get The Facts On Frank Mrvan
CR18359942647218438145,Frank Mrvan: Wrong For Indiana - Get The Facts On $T$,WMPID237,50,61,ad_title,379,-1,Frank J. Mrvan,Frank Mrvan: Wrong For Indiana - Get The Facts On ,""
CR18406033075143180289,Support $T$,WMPID489,8,26,ad_title,894,1,Nicole Malliotakis,Support ,""
CR18425675850373398529,$T$ for Congress - Tina Forte,WMPID3560,0,10,ad_title,1124,1,Tina Forte,"", for Congress - Tina Forte
CR18425675850373398529,Tina Forte for Congress - $T$,WMPID3560,26,36,ad_title,1124,1,Tina Forte,Tina Forte for Congress - ,""
CR00044099074927886337,$T$’s Buses Survey24 hour survey. Respond now.Friends of Ron DeSantis,WMPID1289,0,5,ad_text,1437,-1,Joe Biden,"","’s Buses Survey
24 hour survey. Respond now.
Friends of Ron DeSantis"
CR00390598825707831297,$T$ for US SenateGeorgians can trust Raphael Warnock to representthe issues and values we hold most dear.Raphael Warnock for GA,WMPID1330,0,15,ad_text,1377,1,Raphael Warnock,""," for US Senate
Georgians can trust Raphael Warnock to represent
the issues and values we hold most dear.
Raphael Warnock for GA"
CR00390598825707831297,Raphael Warnock for US SenateGeorgians can trust $T$ to representthe issues and values we hold most dear.Raphael Warnock for GA,WMPID1330,50,65,ad_text,1377,1,Raphael Warnock,"Raphael Warnock for US Senate
Georgians can trust "," to represent
the issues and values we hold most dear.
Raphael Warnock for GA"
CR00390598825707831297,Raphael Warnock for US SenateGeorgians can trust Raphael Warnock to representthe issues and values we hold most dear.$T$ for GA,WMPID1330,120,135,ad_text,1377,1,Raphael Warnock,"Raphael Warnock for US Senate
Georgians can trust Raphael Warnock to represent
the issues and values we hold most dear.
", for GA
CR03145589929686335489,Live PollDo you still support President $T$?Elise Stefanik,WMPID1290,41,46,ad_text,1438,1,Donald Trump,"Live Poll
Do you still support President ","?
Elise Stefanik"
CR03145589929686335489,Live PollDo you still support President Trump?$T$,WMPID918,48,62,ad_text,344,1,Elise Stefanik,"Live Poll
Do you still support President Trump?
",""
CR04913968496779460609,"$T$ for US CongressThis election our safety, our economy, and ourliberty are all on the ballot.Paid by Erik Olsen WI2",WMPID4549,0,10,ad_text,364,1,Erik Olsen,""," for US Congress
This election our safety, our economy, and our
liberty are all on the ballot.
Paid by Erik Olsen WI2"
CR04945518158304772097,Live Poll: Trump Approval PollDo you approve of the job President $T$ isdoing to Save America from the Democrats?Save America JFC,WMPID1290,67,72,ad_text,1438,1,Donald Trump,"Live Poll: Trump Approval Poll
Do you approve of the job President "," is
doing to Save America from the Democrats?
Save America JFC"
CR05496097506401976321,You Got Hurt -- Masto Got RichCareer Politician $T$ hasfailed Nevada in the Senate.Laxalt for Senate,WMPID1516,49,71,ad_text,1220,-1,Catherine Cortez Masto,"You Got Hurt -- Masto Got Rich
Career Politician "," has
failed Nevada in the Senate.
Laxalt for Senate"
CR06720770940814229505,Trust Walker or $T$?Herschel Walker lies about graduating collegeand being valedictorian of his class.Trust Walker or Warnock?,WMPID1330,16,23,ad_text,1377,1,Raphael Warnock,Trust Walker or ,"?
Herschel Walker lies about graduating college
and being valedictorian of his class.
Trust Walker or Warnock?"
CR06720770940814229505,Trust Walker or Warnock?$T$ lies about graduating collegeand being valedictorian of his class.Trust Walker or Warnock?,WMPID4511,25,40,ad_text,1268,-1,Herschel Walker,"Trust Walker or Warnock?
"," lies about graduating college
and being valedictorian of his class.
Trust Walker or Warnock?"
CR06720770940814229505,Trust Walker or Warnock?Herschel Walker lies about graduating collegeand being valedictorian of his class.Trust Walker or $T$?,WMPID1330,125,132,ad_text,1377,1,Raphael Warnock,"Trust Walker or Warnock?
Herschel Walker lies about graduating college
and being valedictorian of his class.
Trust Walker or ",?
CR13362072204829786113,$T$ for CongressGregory Coll will stop distractions and keepfocus on key issues impacting AmericansGregory Coll for Congress,WMPID326,0,12,ad_text,420,1,Gregory Coll,""," for Congress
Gregory Coll will stop distractions and keep
focus on key issues impacting Americans
Gregory Coll for Congress"
CR13362072204829786113,Gregory Coll for Congress$T$ will stop distractions and keepfocus on key issues impacting AmericansGregory Coll for Congress,WMPID326,26,38,ad_text,420,1,Gregory Coll,"Gregory Coll for Congress
"," will stop distractions and keep
focus on key issues impacting Americans
Gregory Coll for Congress"
CR13362072204829786113,Gregory Coll for CongressGregory Coll will stop distractions and keepfocus on key issues impacting Americans$T$ for Congress,WMPID326,111,123,ad_text,420,1,Gregory Coll,"Gregory Coll for Congress
Gregory Coll will stop distractions and keep
focus on key issues impacting Americans
", for Congress
CR16576410335993397249,Take Our One Question PollSubmit Your Answer: Would You Vote forPresident $T$ a 3rd Time.Save America JFC,WMPID1290,76,81,ad_text,1438,1,Donald Trump,"Take Our One Question Poll
Submit Your Answer: Would You Vote for
President "," a 3rd Time.
Save America JFC"
CR17703281798798114817,Demand Biden Special CounselAmericans deserve to know if President $T$'sfamily is corrupt. Sign our petition nowJudicial Watch,WMPID1289,68,73,ad_text,1437,-1,Joe Biden,"Demand Biden Special Counsel
Americans deserve to know if President ","'s
family is corrupt. Sign our petition now
Judicial Watch"
CR00004507516637544449,$T$ votes with Biden 98% of the time. These policies have crushed CO families.,WMPID1305,0,6,ad_text,1347,-1,Michael Bennet,"", votes with Biden 98% of the time. These policies have crushed CO families.
CR00004507516637544449,Bennet votes with $T$ 98% of the time. These policies have crushed CO families.,WMPID1289,18,23,ad_text,1437,-1,Joe Biden,Bennet votes with , 98% of the time. These policies have crushed CO families.
CR00030282268215869441,Grocery prices are higher than ever. It’s time to FIRE $T$.,WMPID1178,55,68,ad_text,380,-1,Frank Pallone Jr.,Grocery prices are higher than ever. It’s time to FIRE ,.
CR00051985528236539905,$T$ is a tough conservative who puts rural Minnesotans first,WMPID375,0,18,ad_text,834,1,Michelle Fischbach,"", is a tough conservative who puts rural Minnesotans first
CR00060205477165793281,Far-left $T$ releasing felons from prison makes everyone less safe. Learn more.,WMPID2065,9,23,ad_text,1295,-1,John Karl Fetterman,Far-left , releasing felons from prison makes everyone less safe. Learn more.
